Step(s),Voltage(V),Current_inv(A),SOC_true(%)
18758,3.3221,0,49.933978
18759,3.3221,0,49.933978
18760,3.3221,0,49.933978
18761,3.322,0,49.933978
18762,3.3219,0,49.933978
18763,3.3219,0,49.933978
18764,3.3219,0,49.933978
18765,3.3218,0,49.933978
18766,3.3217,0,49.933978
18767,3.3216,0,49.933978
18768,3.3216,0,49.933978
18769,3.3215,0,49.933978
18770,3.3215,0,49.933978
18771,3.3214,0,49.933978
18772,3.3213,0,49.933978
18773,3.3214,0,49.933978
18774,3.3213,0,49.933978
18775,3.3213,0,49.933978
18776,3.3212,0,49.933978
18777,3.3212,0,49.933978
18778,3.3213,0,49.933978
18779,3.3211,0,49.933978
18780,3.321,0,49.933978
18781,3.321,0,49.933978
18782,3.321,0,49.933978
18783,3.321,0,49.933978
18784,3.3209,0,49.933978
18785,3.3209,0,49.933978
18786,3.3209,0,49.933978
18787,3.3208,0,49.933978
18788,3.3207,0,49.933978
18789,3.3207,0,49.933978
18790,3.3207,0,49.933978
18791,3.3206,0,49.933978
18792,3.3206,0,49.933978
18793,3.3206,0,49.933978
18794,3.3205,0,49.933978
18795,3.3205,0,49.933978
18796,3.3205,0,49.933978
18797,3.3204,0,49.933978
18798,3.3204,0,49.933978
18799,3.3203,0,49.933978
18800,3.3202,0,49.933978
18801,3.3203,0,49.933978
18802,3.3203,0,49.933978
18803,3.3202,0,49.933978
18804,3.3202,0,49.933978
18805,3.3201,0,49.933978
18806,3.3201,0,49.933978
18807,3.32,0,49.933978
18808,3.32,0,49.933978
18809,3.32,0,49.933978
18810,3.3199,0,49.933978
18811,3.3199,0,49.933978
18812,3.3199,0,49.933978
18813,3.3198,0,49.933978
18814,3.3198,0,49.933978
18815,3.3198,0,49.933978
18816,3.3198,0,49.933978
18817,3.3197,0,49.933978
18818,3.3197,0,49.933978
18819,3.3196,0,49.933978
18820,3.3196,0,49.933978
18821,3.3196,0,49.933978
18822,3.3196,0,49.933978
18823,3.3195,0,49.933978
18824,3.3195,0,49.933978
18825,3.3195,0,49.933978
18826,3.3195,0,49.933978
18827,3.3194,0,49.933978
18828,3.3194,0,49.933978
18829,3.3194,0,49.933978
18830,3.3194,0,49.933978
18831,3.3193,0,49.933978
18832,3.3193,0,49.933978
18833,3.3192,0,49.933978
18834,3.3192,0,49.933978
18835,3.3192,0,49.933978
18836,3.3193,0,49.933978
18837,3.3192,0,49.933978
18838,3.3192,0,49.933978
18839,3.3191,0,49.933978
18840,3.319,0,49.933978
18841,3.319,0,49.933978
18842,3.319,0,49.933978
18843,3.3191,0,49.933978
18844,3.3189,0,49.933978
18845,3.3189,0,49.933978
18846,3.3189,0,49.933978
18847,3.3188,0,49.933978
18848,3.3188,0,49.933978
18849,3.3188,0,49.933978
18850,3.3187,0,49.933978
18851,3.3188,0,49.933978
18852,3.3187,0,49.933978
18853,3.3187,0,49.933978
18854,3.3186,0,49.933978
18855,3.3187,0,49.933978
18856,3.3187,0,49.933978
18857,3.3186,0,49.933978
18858,3.3185,0,49.933978
18859,3.3185,0,49.933978
18860,3.3186,0,49.933978
18861,3.3186,0,49.933978
18862,3.3184,0,49.933978
18863,3.3184,0,49.933978
18864,3.3184,0,49.933978
18865,3.3185,0,49.933978
18866,3.3185,0,49.933978
18867,3.3183,0,49.933978
18868,3.3183,0,49.933978
18869,3.3183,0,49.933978
18870,3.3183,0,49.933978
18871,3.3183,0,49.933978
18872,3.3182,0,49.933978
18873,3.3182,0,49.933978
18874,3.3181,0,49.933978
18875,3.3182,0,49.933978
18876,3.3181,0,49.933978
18877,3.3181,0,49.933978
18878,3.3181,0,49.933978
18879,3.318,0,49.933978
18880,3.3181,0,49.933978
18881,3.3181,0,49.933978
18882,3.318,0,49.933978
18883,3.318,0,49.933978
18884,3.318,0,49.933978
18885,3.3179,0,49.933978
18886,3.3179,0,49.933978
18887,3.3179,0,49.933978
18888,3.3179,0,49.933978
18889,3.3178,0,49.933978
18890,3.3178,0,49.933978
18891,3.3178,0,49.933978
18892,3.3178,0,49.933978
18893,3.3178,0,49.933978
18894,3.3178,0,49.933978
18895,3.3177,0,49.933978
18896,3.3178,0,49.933978
18897,3.3177,0,49.933978
18898,3.3177,0,49.933978
18899,3.3177,0,49.933978
18900,3.3177,0,49.933978
18901,3.3176,0,49.933978
18902,3.3176,0,49.933978
18903,3.3175,0,49.933978
18904,3.3176,0,49.933978
18905,3.3176,0,49.933978
18906,3.3175,0,49.933978
18907,3.3176,0,49.933978
18908,3.3175,0,49.933978
18909,3.3175,0,49.933978
18910,3.3175,0,49.933978
18911,3.3175,0,49.933978
18912,3.3173,0,49.933978
18913,3.3173,0,49.933978
18914,3.3173,0,49.933978
18915,3.3173,0,49.933978
18916,3.3173,0,49.933978
18917,3.3173,0,49.933978
18918,3.3173,0,49.933978
18919,3.3174,0,49.933978
18920,3.3173,0,49.933978
18921,3.3173,0,49.933978
18922,3.3172,0,49.933978
18923,3.3172,0,49.933978
18924,3.3171,0,49.933978
18925,3.3172,0,49.933978
18926,3.3171,0,49.933978
18927,3.3171,0,49.933978
18928,3.3171,0,49.933978
18929,3.3171,0,49.933978
18930,3.3171,0,49.933978
18931,3.317,0,49.933978
18932,3.317,0,49.933978
18933,3.317,0,49.933978
18934,3.317,0,49.933978
18935,3.317,0,49.933978
18936,3.317,0,49.933978
18937,3.3169,0,49.933978
18938,3.317,0,49.933978
18939,3.3169,0,49.933978
18940,3.3169,0,49.933978
18941,3.3169,0,49.933978
18942,3.3168,0,49.933978
18943,3.3168,0,49.933978
18944,3.3167,0,49.933978
18945,3.3168,0,49.933978
18946,3.3168,0,49.933978
18947,3.3168,0,49.933978
18948,3.3168,0,49.933978
18949,3.3167,0,49.933978
18950,3.3167,0,49.933978
18951,3.3167,0,49.933978
18952,3.3166,0,49.933978
18953,3.3167,0,49.933978
18954,3.3166,0,49.933978
18955,3.3167,0,49.933978
18956,3.3165,0,49.933978
18957,3.3166,0,49.933978
18958,3.3166,0,49.933978
18959,3.3166,0,49.933978
18960,3.3166,0,49.933978
18961,3.3166,0,49.933978
18962,3.3165,0,49.933978
18963,3.3165,0,49.933978
18964,3.3165,0,49.933978
18965,3.3165,0,49.933978
18966,3.3164,0,49.933978
18967,3.3164,0,49.933978
18968,3.3164,0,49.933978
18969,3.3165,0,49.933978
18970,3.3164,0,49.933978
18971,3.3165,0,49.933978
18972,3.3164,0,49.933978
18973,3.3164,0,49.933978
18974,3.3164,0,49.933978
18975,3.3163,0,49.933978
18976,3.3163,0,49.933978
18977,3.3163,0,49.933978
18978,3.3164,0,49.933978
18979,3.3163,0,49.933978
18980,3.3163,0,49.933978
18981,3.3163,0,49.933978
18982,3.3163,0,49.933978
18983,3.3163,0,49.933978
18984,3.3163,0,49.933978
18985,3.3162,0,49.933978
18986,3.3162,0,49.933978
18987,3.3163,0,49.933978
18988,3.3162,0,49.933978
18989,3.3162,0,49.933978
18990,3.3162,0,49.933978
18991,3.3161,0,49.933978
18992,3.3162,0,49.933978
18993,3.3162,0,49.933978
18994,3.3162,0,49.933978
18995,3.3162,0,49.933978
18996,3.3161,0,49.933978
18997,3.3161,0,49.933978
18998,3.316,0,49.933978
18999,3.3162,0,49.933978
19000,3.316,0,49.933978
19001,3.3161,0,49.933978
19002,3.3161,0,49.933978
19003,3.316,0,49.933978
19004,3.316,0,49.933978
19005,3.316,0,49.933978
19006,3.316,0,49.933978
19007,3.316,0,49.933978
19008,3.3159,0,49.933978
19009,3.3159,0,49.933978
19010,3.316,0,49.933978
19011,3.316,0,49.933978
19012,3.3159,0,49.933978
19013,3.3158,0,49.933978
19014,3.3158,0,49.933978
19015,3.3158,0,49.933978
19016,3.3158,0,49.933978
19017,3.3158,0,49.933978
19018,3.3158,0,49.933978
19019,3.3159,0,49.933978
19020,3.3159,0,49.933978
19021,3.3158,0,49.933978
19022,3.3158,0,49.933978
19023,3.3158,0,49.933978
19024,3.3158,0,49.933978
19025,3.3158,0,49.933978
19026,3.3157,0,49.933978
19027,3.3158,0,49.933978
19028,3.3157,0,49.933978
19029,3.3157,0,49.933978
19030,3.3156,0,49.933978
19031,3.3157,0,49.933978
19032,3.3157,0,49.933978
19033,3.3157,0,49.933978
19034,3.3156,0,49.933978
19035,3.3156,0,49.933978
19036,3.3155,0,49.933978
19037,3.3157,0,49.933978
19038,3.3156,0,49.933978
19039,3.3156,0,49.933978
19040,3.3156,0,49.933978
19041,3.3155,0,49.933978
19042,3.3156,0,49.933978
19043,3.3153,0,49.933978
19044,3.3154,0,49.933978
19045,3.3155,0,49.933978
19046,3.3154,0,49.933978
19047,3.3155,0,49.933978
19048,3.3155,0,49.933978
19049,3.3155,0,49.933978
19050,3.3154,0,49.933978
19051,3.3153,0,49.933978
19052,3.3154,0,49.933978
19053,3.3154,0,49.933978
19054,3.3154,0,49.933978
19055,3.3154,0,49.933978
19056,3.3154,0,49.933978
19057,3.3154,0,49.933978
19058,3.3153,0,49.933978
19059,3.3153,0,49.933978
19060,3.3152,0,49.933978
19061,3.3153,0,49.933978
19062,3.3153,0,49.933978
19063,3.3152,0,49.933978
19064,3.3152,0,49.933978
19065,3.3151,0,49.933978
19066,3.3152,0,49.933978
19067,3.3153,0,49.933978
19068,3.3152,0,49.933978
19069,3.3152,0,49.933978
19070,3.3152,0,49.933978
19071,3.3152,0,49.933978
19072,3.3152,0,49.933978
19073,3.3153,0,49.933978
19074,3.3152,0,49.933978
19075,3.3151,0,49.933978
19076,3.3151,0,49.933978
19077,3.3151,0,49.933978
19078,3.3152,0,49.933978
19079,3.315,0,49.933978
19080,3.3151,0,49.933978
19081,3.3151,0,49.933978
19082,3.3151,0,49.933978
19083,3.3152,0,49.933978
19084,3.315,0,49.933978
19085,3.315,0,49.933978
19086,3.3151,0,49.933978
19087,3.3151,0,49.933978
19088,3.315,0,49.933978
19089,3.315,0,49.933978
19090,3.315,0,49.933978
19091,3.315,0,49.933978
19092,3.3151,0,49.933978
19093,3.3151,0,49.933978
19094,3.315,0,49.933978
19095,3.315,0,49.933978
19096,3.3149,0,49.933978
19097,3.315,0,49.933978
19098,3.315,0,49.933978
19099,3.3149,0,49.933978
19100,3.315,0,49.933978
19101,3.3149,0,49.933978
19102,3.3149,0,49.933978
19103,3.3149,0,49.933978
19104,3.3149,0,49.933978
19105,3.3148,0,49.933978
19106,3.3149,0,49.933978
19107,3.3149,0,49.933978
19108,3.3148,0,49.933978
19109,3.3148,0,49.933978
19110,3.3149,0,49.933978
19111,3.3148,0,49.933978
19112,3.3147,0,49.933978
19113,3.3148,0,49.933978
19114,3.3147,0,49.933978
19115,3.3148,0,49.933978
19116,3.3148,0,49.933978
19117,3.3147,0,49.933978
19118,3.3148,0,49.933978
19119,3.3147,0,49.933978
19120,3.3147,0,49.933978
19121,3.3147,0,49.933978
19122,3.3147,0,49.933978
19123,3.3147,0,49.933978
19124,3.3146,0,49.933978
19125,3.3146,0,49.933978
19126,3.3147,0,49.933978
19127,3.3147,0,49.933978
19128,3.3147,0,49.933978
19129,3.3147,0,49.933978
19130,3.3146,0,49.933978
19131,3.3147,0,49.933978
19132,3.3146,0,49.933978
19133,3.3145,0,49.933978
19134,3.3146,0,49.933978
19135,3.3146,0,49.933978
19136,3.3146,0,49.933978
19137,3.3147,0,49.933978
19138,3.3146,0,49.933978
19139,3.3145,0,49.933978
19140,3.3145,0,49.933978
19141,3.3145,0,49.933978
19142,3.3144,0,49.933978
19143,3.3145,0,49.933978
19144,3.3146,0,49.933978
19145,3.3145,0,49.933978
19146,3.3145,0,49.933978
19147,3.3144,0,49.933978
19148,3.3145,0,49.933978
19149,3.3145,0,49.933978
19150,3.3145,0,49.933978
19151,3.3145,0,49.933978
19152,3.3145,0,49.933978
19153,3.3144,0,49.933978
19154,3.3145,0,49.933978
19155,3.3144,0,49.933978
19156,3.3144,0,49.933978
19157,3.3144,0,49.933978
19158,3.3144,0,49.933978
19159,3.3144,0,49.933978
19160,3.3145,0,49.933978
19161,3.3145,0,49.933978
19162,3.3145,0,49.933978
19163,3.3144,0,49.933978
19164,3.3144,0,49.933978
19165,3.3144,0,49.933978
19166,3.3145,0,49.933978
19167,3.3143,0,49.933978
19168,3.3142,0,49.933978
19169,3.3142,0,49.933978
19170,3.3142,0,49.933978
19171,3.3142,0,49.933978
19172,3.3142,0,49.933978
19173,3.3142,0,49.933978
19174,3.3143,0,49.933978
19175,3.3142,0,49.933978
19176,3.3143,0,49.933978
19177,3.3142,0,49.933978
19178,3.3142,0,49.933978
19179,3.3142,0,49.933978
19180,3.3142,0,49.933978
19181,3.3141,0,49.933978
19182,3.3142,0,49.933978
19183,3.3142,0,49.933978
19184,3.3142,0,49.933978
19185,3.3142,0,49.933978
19186,3.3141,0,49.933978
19187,3.3142,0,49.933978
19188,3.3141,0,49.933978
19189,3.3141,0,49.933978
19190,3.314,0,49.933978
19191,3.3141,0,49.933978
19192,3.3141,0,49.933978
19193,3.3141,0,49.933978
19194,3.3141,0,49.933978
19195,3.3141,0,49.933978
19196,3.3141,0,49.933978
19197,3.314,0,49.933978
19198,3.3141,0,49.933978
19199,3.3142,0,49.933978
19200,3.314,0,49.933978
19201,3.314,0,49.933978
19202,3.314,0,49.933978
19203,3.3141,0,49.933978
19204,3.3141,0,49.933978
19205,3.314,0,49.933978
19206,3.314,0,49.933978
19207,3.314,0,49.933978
19208,3.3139,0,49.933978
19209,3.3139,0,49.933978
19210,3.3139,0,49.933978
19211,3.3139,0,49.933978
19212,3.3138,0,49.933978
19213,3.3139,0,49.933978
19214,3.3138,0,49.933978
19215,3.3138,0,49.933978
19216,3.3139,0,49.933978
19217,3.3139,0,49.933978
19218,3.3139,0,49.933978
19219,3.3139,0,49.933978
19220,3.3139,0,49.933978
19221,3.3138,0,49.933978
19222,3.3138,0,49.933978
19223,3.3138,0,49.933978
19224,3.3138,0,49.933978
19225,3.3139,0,49.933978
19226,3.3138,0,49.933978
19227,3.3138,0,49.933978
19228,3.3138,0,49.933978
19229,3.3138,0,49.933978
19230,3.3138,0,49.933978
19231,3.3137,0,49.933978
19232,3.3138,0,49.933978
19233,3.3137,0,49.933978
19234,3.3137,0,49.933978
19235,3.3138,0,49.933978
19236,3.3138,0,49.933978
19237,3.3137,0,49.933978
19238,3.3136,0,49.933978
19239,3.3137,0,49.933978
19240,3.3136,0,49.933978
19241,3.3137,0,49.933978
19242,3.3137,0,49.933978
19243,3.3137,0,49.933978
19244,3.3137,0,49.933978
19245,3.3137,0,49.933978
19246,3.3136,0,49.933978
19247,3.3136,0,49.933978
19248,3.3136,0,49.933978
19249,3.3136,0,49.933978
19250,3.3136,0,49.933978
19251,3.3135,0,49.933978
19252,3.3136,0,49.933978
19253,3.3136,0,49.933978
19254,3.3136,0,49.933978
19255,3.3136,0,49.933978
19256,3.3136,0,49.933978
19257,3.3136,0,49.933978
19258,3.3136,0,49.933978
19259,3.3136,0,49.933978
19260,3.3136,0,49.933978
19261,3.3135,0,49.933978
19262,3.3135,0,49.933978
19263,3.3135,0,49.933978
19264,3.3135,0,49.933978
19265,3.3135,0,49.933978
19266,3.3135,0,49.933978
19267,3.3135,0,49.933978
19268,3.3135,0,49.933978
19269,3.3135,0,49.933978
19270,3.3134,0,49.933978
19271,3.3134,0,49.933978
19272,3.3135,0,49.933978
19273,3.3134,0,49.933978
19274,3.3135,0,49.933978
19275,3.3135,0,49.933978
19276,3.3135,0,49.933978
19277,3.3135,0,49.933978
19278,3.3134,0,49.933978
19279,3.3135,0,49.933978
19280,3.3135,0,49.933978
19281,3.3135,0,49.933978
19282,3.3135,0,49.933978
19283,3.3135,0,49.933978
19284,3.3135,0,49.933978
19285,3.3134,0,49.933978
19286,3.3134,0,49.933978
19287,3.3134,0,49.933978
19288,3.3134,0,49.933978
19289,3.3134,0,49.933978
19290,3.3134,0,49.933978
19291,3.3134,0,49.933978
19292,3.3134,0,49.933978
19293,3.3134,0,49.933978
19294,3.3133,0,49.933978
19295,3.3133,0,49.933978
19296,3.3132,0,49.933978
19297,3.3134,0,49.933978
19298,3.3133,0,49.933978
19299,3.3132,0,49.933978
19300,3.3133,0,49.933978
19301,3.3133,0,49.933978
19302,3.3132,0,49.933978
19303,3.3133,0,49.933978
19304,3.3132,0,49.933978
19305,3.3133,0,49.933978
19306,3.3133,0,49.933978
19307,3.3133,0,49.933978
19308,3.3133,0,49.933978
19309,3.3133,0,49.933978
19310,3.3133,0,49.933978
19311,3.3132,0,49.933978
19312,3.3132,0,49.933978
19313,3.3133,0,49.933978
19314,3.3132,0,49.933978
19315,3.3132,0,49.933978
19316,3.3132,0,49.933978
19317,3.3132,0,49.933978
19318,3.3133,0,49.933978
19319,3.3132,0,49.933978
19320,3.3132,0,49.933978
19321,3.3132,0,49.933978
19322,3.3131,0,49.933978
19323,3.3131,0,49.933978
19324,3.313,0,49.933978
19325,3.3131,0,49.933978
19326,3.3132,0,49.933978
19327,3.3132,0,49.933978
19328,3.3132,0,49.933978
19329,3.3131,0,49.933978
19330,3.3131,0,49.933978
19331,3.3131,0,49.933978
19332,3.3132,0,49.933978
19333,3.3131,0,49.933978
19334,3.3131,0,49.933978
19335,3.3131,0,49.933978
19336,3.3131,0,49.933978
19337,3.3131,0,49.933978
19338,3.313,0,49.933978
19339,3.313,0,49.933978
19340,3.313,0,49.933978
19341,3.313,0,49.933978
19342,3.313,0,49.933978
19343,3.313,0,49.933978
19344,3.313,0,49.933978
19345,3.3129,0,49.933978
19346,3.313,0,49.933978
19347,3.3131,0,49.933978
19348,3.313,0,49.933978
19349,3.313,0,49.933978
19350,3.3129,0,49.933978
19351,3.313,0,49.933978
19352,3.3129,0,49.933978
19353,3.313,0,49.933978
19354,3.3129,0,49.933978
19355,3.313,0,49.933978
19356,3.3129,0,49.933978
19357,3.313,0,49.933978
19358,3.3129,0,49.933978
19359,3.313,0,49.933978
19360,3.3128,0,49.933978
19361,3.3129,0,49.933978
19362,3.313,0,49.933978
19363,3.313,0,49.933978
19364,3.313,0,49.933978
19365,3.313,0,49.933978
19366,3.3129,0,49.933978
19367,3.3129,0,49.933978
19368,3.3129,0,49.933978
19369,3.3129,0,49.933978
19370,3.3128,0,49.933978
19371,3.3129,0,49.933978
19372,3.3128,0,49.933978
19373,3.3129,0,49.933978
19374,3.3128,0,49.933978
19375,3.3128,0,49.933978
19376,3.3128,0,49.933978
19377,3.3128,0,49.933978
19378,3.3128,0,49.933978
19379,3.3128,0,49.933978
19380,3.3128,0,49.933978
19381,3.3129,0,49.933978
19382,3.3128,0,49.933978
19383,3.3128,0,49.933978
19384,3.3128,0,49.933978
19385,3.3129,0,49.933978
19386,3.3128,0,49.933978
19387,3.3128,0,49.933978
19388,3.3128,0,49.933978
19389,3.3128,0,49.933978
19390,3.3127,0,49.933978
19391,3.3128,0,49.933978
19392,3.3128,0,49.933978
19393,3.3128,0,49.933978
19394,3.3128,0,49.933978
19395,3.3128,0,49.933978
19396,3.3127,0,49.933978
19397,3.3128,0,49.933978
19398,3.3127,0,49.933978
19399,3.3127,0,49.933978
19400,3.3127,0,49.933978
19401,3.3127,0,49.933978
19402,3.3128,0,49.933978
19403,3.3127,0,49.933978
19404,3.3128,0,49.933978
19405,3.3127,0,49.933978
19406,3.3127,0,49.933978
19407,3.3127,0,49.933978
19408,3.3127,0,49.933978
19409,3.3127,0,49.933978
19410,3.3127,0,49.933978
19411,3.3127,0,49.933978
19412,3.3127,0,49.933978
19413,3.3127,0,49.933978
19414,3.3127,0,49.933978
19415,3.3126,0,49.933978
19416,3.3127,0,49.933978
19417,3.3127,0,49.933978
19418,3.3127,0,49.933978
19419,3.3128,0,49.933978
19420,3.3127,0,49.933978
19421,3.3126,0,49.933978
19422,3.3126,0,49.933978
19423,3.3127,0,49.933978
19424,3.3126,0,49.933978
19425,3.3126,0,49.933978
19426,3.3126,0,49.933978
19427,3.3125,0,49.933978
19428,3.3125,0,49.933978
19429,3.3125,0,49.933978
19430,3.3125,0,49.933978
19431,3.3125,0,49.933978
19432,3.3125,0,49.933978
19433,3.3125,0,49.933978
19434,3.3125,0,49.933978
19435,3.3125,0,49.933978
19436,3.3125,0,49.933978
19437,3.3124,0,49.933978
19438,3.3125,0,49.933978
19439,3.3124,0,49.933978
19440,3.3124,0,49.933978
19441,3.3125,0,49.933978
19442,3.3124,0,49.933978
19443,3.3125,0,49.933978
19444,3.3124,0,49.933978
19445,3.3125,0,49.933978
19446,3.3125,0,49.933978
19447,3.3124,0,49.933978
19448,3.3123,0,49.933978
19449,3.3123,0,49.933978
19450,3.3124,0,49.933978
19451,3.3124,0,49.933978
19452,3.3125,0,49.933978
19453,3.3123,0,49.933978
19454,3.3124,0,49.933978
19455,3.3123,0,49.933978
19456,3.3123,0,49.933978
19457,3.3123,0,49.933978
19458,3.3124,0,49.933978
19459,3.3123,0,49.933978
19460,3.3123,0,49.933978
19461,3.3123,0,49.933978
19462,3.3122,0,49.933978
19463,3.3123,0,49.933978
19464,3.3123,0,49.933978
19465,3.3124,0,49.933978
19466,3.3123,0,49.933978
19467,3.3124,0,49.933978
19468,3.3123,0,49.933978
19469,3.3122,0,49.933978
19470,3.3123,0,49.933978
19471,3.3123,0,49.933978
19472,3.3123,0,49.933978
19473,3.3123,0,49.933978
19474,3.3123,0,49.933978
19475,3.3123,0,49.933978
19476,3.3123,0,49.933978
19477,3.3123,0,49.933978
19478,3.3123,0,49.933978
19479,3.3123,0,49.933978
19480,3.3123,0,49.933978
19481,3.3123,0,49.933978
19482,3.3122,0,49.933978
19483,3.3122,0,49.933978
19484,3.3122,0,49.933978
19485,3.3122,0,49.933978
19486,3.3123,0,49.933978
19487,3.3121,0,49.933978
19488,3.3122,0,49.933978
19489,3.3122,0,49.933978
19490,3.3122,0,49.933978
19491,3.3123,0,49.933978
19492,3.3123,0,49.933978
19493,3.3122,0,49.933978
19494,3.3122,0,49.933978
19495,3.3123,0,49.933978
19496,3.3122,0,49.933978
19497,3.3122,0,49.933978
19498,3.3122,0,49.933978
19499,3.3122,0,49.933978
19500,3.3122,0,49.933978
19501,3.3122,0,49.933978
19502,3.3121,0,49.933978
19503,3.3122,0,49.933978
19504,3.3121,0,49.933978
19505,3.312,0,49.933978
19506,3.3121,0,49.933978
19507,3.3122,0,49.933978
19508,3.3121,0,49.933978
19509,3.3122,0,49.933978
19510,3.3121,0,49.933978
19511,3.3121,0,49.933978
19512,3.3121,0,49.933978
19513,3.312,0,49.933978
19514,3.3121,0,49.933978
19515,3.3121,0,49.933978
19516,3.3121,0,49.933978
19517,3.3121,0,49.933978
19518,3.3121,0,49.933978
19519,3.3121,0,49.933978
19520,3.3121,0,49.933978
19521,3.3121,0,49.933978
19522,3.3121,0,49.933978
19523,3.3121,0,49.933978
19524,3.3121,0,49.933978
19525,3.3121,0,49.933978
19526,3.312,0,49.933978
19527,3.3121,0,49.933978
19528,3.3121,0,49.933978
19529,3.3121,0,49.933978
19530,3.312,0,49.933978
19531,3.3121,0,49.933978
19532,3.312,0,49.933978
19533,3.3121,0,49.933978
19534,3.312,0,49.933978
19535,3.312,0,49.933978
19536,3.312,0,49.933978
19537,3.312,0,49.933978
19538,3.312,0,49.933978
19539,3.312,0,49.933978
19540,3.312,0,49.933978
19541,3.312,0,49.933978
19542,3.3119,0,49.933978
19543,3.3121,0,49.933978
19544,3.3121,0,49.933978
19545,3.312,0,49.933978
19546,3.3119,0,49.933978
19547,3.3119,0,49.933978
19548,3.3121,0,49.933978
19549,3.3119,0,49.933978
19550,3.3119,0,49.933978
19551,3.3119,0,49.933978
19552,3.3119,0,49.933978
19553,3.312,0,49.933978
19554,3.3119,0,49.933978
19555,3.3119,0,49.933978
19556,3.3118,0,49.933978
19557,3.3118,0,49.933978
19558,3.3118,0,49.933978
19559,3.3119,0,49.933978
19560,3.3119,0,49.933978
19561,3.312,0,49.933978
19562,3.3119,0,49.933978
19563,3.3119,0,49.933978
19564,3.3119,0,49.933978
19565,3.312,0,49.933978
19566,3.312,0,49.933978
19567,3.3119,0,49.933978
19568,3.3119,0,49.933978
19569,3.3119,0,49.933978
19570,3.3119,0,49.933978
19571,3.3119,0,49.933978
19572,3.3119,0,49.933978
19573,3.3119,0,49.933978
19574,3.3119,0,49.933978
19575,3.3118,0,49.933978
19576,3.3118,0,49.933978
19577,3.3119,0,49.933978
19578,3.3118,0,49.933978
19579,3.3118,0,49.933978
19580,3.3118,0,49.933978
19581,3.3118,0,49.933978
19582,3.3118,0,49.933978
19583,3.3118,0,49.933978
19584,3.3119,0,49.933978
19585,3.3117,0,49.933978
19586,3.3118,0,49.933978
19587,3.3118,0,49.933978
19588,3.3118,0,49.933978
19589,3.3118,0,49.933978
19590,3.3118,0,49.933978
19591,3.3118,0,49.933978
19592,3.3118,0,49.933978
19593,3.3118,0,49.933978
19594,3.3118,0,49.933978
19595,3.3118,0,49.933978
19596,3.3118,0,49.933978
19597,3.3117,0,49.933978
19598,3.3118,0,49.933978
19599,3.3118,0,49.933978
19600,3.3118,0,49.933978
19601,3.3118,0,49.933978
19602,3.3118,0,49.933978
19603,3.3118,0,49.933978
19604,3.3117,0,49.933978
19605,3.3118,0,49.933978
19606,3.3117,0,49.933978
19607,3.3117,0,49.933978
19608,3.3117,0,49.933978
19609,3.3117,0,49.933978
19610,3.3117,0,49.933978
19611,3.3117,0,49.933978
19612,3.3117,0,49.933978
19613,3.3117,0,49.933978
19614,3.3117,0,49.933978
19615,3.3117,0,49.933978
19616,3.3117,0,49.933978
19617,3.3117,0,49.933978
19618,3.3117,0,49.933978
19619,3.3116,0,49.933978
19620,3.3117,0,49.933978
19621,3.3117,0,49.933978
19622,3.3117,0,49.933978
19623,3.3117,0,49.933978
19624,3.3116,0,49.933978
19625,3.3117,0,49.933978
19626,3.3117,0,49.933978
19627,3.3116,0,49.933978
19628,3.3117,0,49.933978
19629,3.3116,0,49.933978
19630,3.3116,0,49.933978
19631,3.3117,0,49.933978
19632,3.3117,0,49.933978
19633,3.3116,0,49.933978
19634,3.3117,0,49.933978
19635,3.3116,0,49.933978
19636,3.3116,0,49.933978
19637,3.3116,0,49.933978
19638,3.3116,0,49.933978
19639,3.3117,0,49.933978
19640,3.3116,0,49.933978
19641,3.3116,0,49.933978
19642,3.3116,0,49.933978
19643,3.3116,0,49.933978
19644,3.3116,0,49.933978
19645,3.3116,0,49.933978
19646,3.3116,0,49.933978
19647,3.3116,0,49.933978
19648,3.3115,0,49.933978
19649,3.3115,0,49.933978
19650,3.3115,0,49.933978
19651,3.3115,0,49.933978
19652,3.3115,0,49.933978
19653,3.3116,0,49.933978
19654,3.3115,0,49.933978
19655,3.3115,0,49.933978
19656,3.3115,0,49.933978
19657,3.3116,0,49.933978
19658,3.3114,0,49.933978
19659,3.3115,0,49.933978
19660,3.3115,0,49.933978
19661,3.3116,0,49.933978
19662,3.3115,0,49.933978
19663,3.3116,0,49.933978
19664,3.3115,0,49.933978
19665,3.3115,0,49.933978
19666,3.3114,0,49.933978
19667,3.3115,0,49.933978
19668,3.3115,0,49.933978
19669,3.3114,0,49.933978
19670,3.3114,0,49.933978
19671,3.3115,0,49.933978
19672,3.3115,0,49.933978
19673,3.3115,0,49.933978
19674,3.3115,0,49.933978
19675,3.3116,0,49.933978
19676,3.3116,0,49.933978
19677,3.3116,0,49.933978
19678,3.3115,0,49.933978
19679,3.3115,0,49.933978
19680,3.3115,0,49.933978
19681,3.3116,0,49.933978
19682,3.3115,0,49.933978
19683,3.3116,0,49.933978
19684,3.3115,0,49.933978
19685,3.3115,0,49.933978
19686,3.3114,0,49.933978
19687,3.3115,0,49.933978
19688,3.3114,0,49.933978
19689,3.3115,0,49.933978
19690,3.3115,0,49.933978
19691,3.3115,0,49.933978
19692,3.3115,0,49.933978
19693,3.3115,0,49.933978
19694,3.3116,0,49.933978
